Date,ABB LTD N,ADECCO N,ALCON N,GEBERIT N,GIVAUDAN N,HOLCIM N,JULIUS BAER N,KUEHNE+NAGEL INT N,LINDT PS,LOGITECH N,LONZA N,NESTLE N,NOVARTIS N,PARTNERS GROUP N,RICHEMONT N,ROCHE GS,SANDOZ GROUP N,SCHINDLER PS,SGS N,SIG GROUP N,SIKA N,SONOVA N,STRAUMANN N,SWATCH GROUP I,SWISS LIFE HOLDING AG N,SWISS RE N,SWISSCOM N,UBS GROUP N,VAT GROUP N,ZURICH INSURANCE N
2023-10-20,-0.023793640393074,-0.016298055689196,-0.0088819851387327,-0.0252512634759723,-0.0093200650480883,-0.0276204318315671,-0.0242227129891211,-0.0166865558337749,-0.0025509730763202,-0.0218977448790407,-0.0266082002229735,-0.0027335365693214,0.0005902688133454,-0.0270326166411858,-0.0103723998572193,0.0023062797241797,-0.0167447900406689,-0.0317761989182121,-0.018391991998915,0.0015392721899465,-0.005499563214569,-0.0149743435064451,-0.0167400236256851,-0.0182926598219592,-0.0303136027712483,-0.0252084924769515,-0.0059326026611332,-0.0276370593398451,-0.0288520638549075,-0.0199671200599333
2023-10-23,0.0118483194214944,0.0035503314449782,0.0018540854496948,0.0062364680470807,-0.0097561096272632,0.0109249961228115,0.0085216860043122,0.0173737711917405,0.0025574971827762,0.0042180121451262,-0.0159207385092933,-0.0079207905864189,-0.003538452973371,0.0056830292859832,0.0080990348006415,-0.0060672092500002,-0.0069583639874022,0.0061710448310179,0.0069592655163148,0.0092213352492611,-0.0050691166640188,0.0090261325726441,0.0116487659780826,0.0066548438272806,0.0046711759724784,-0.0039623433245471,-0.0044758636924592,0.0061581769017553,0.02149186960768,-0.0004794588134234
2023-10-24,-0.0093676987823416,0.0005896285307824,0.0089451233278825,-0.0038140991890162,-0.0063335758204199,-0.0064841582697304,-0.0029390051471374,0.0007942983296123,0.0025510797089782,0.1014539977730097,0.01007326960143,0.0034802378719789,0.0072191499260247,0.0031393317438817,0.0207939922404174,-0.0014730923676866,-0.0674903297341562,0.0139392942304648,-0.0018606189740056,-0.0335025894429635,-0.0009263027559148,0.0065913552279843,0.0128431378854965,0.0211546882225237,0.0071530432495015,0.0123533922508445,0.0018733757365168,-0.0018831935001649,0.0046411075124368,0.0071942396925623
2023-10-25,0.0064167444858131,-0.0070713080659167,-0.0122286447011209,-0.0035893923525263,0.0099150266268894,0.0112400733701039,-0.0154753948957279,-0.0460317317704715,0.0188294638729942,0.0237606317070211,-0.0480507170487823,0.0052022517344625,0.0083418850099954,-0.0035467943841541,-0.0092592308873451,0.0014752655701382,0.0189834738463814,-0.0024746248681177,-0.007190462171504,0.0220589164522098,-0.0171534367168471,-0.0070158611646916,-0.0166155896826384,-0.0094950530531029,0.0095881814445366,0.0101344496752713,-0.0014959554274516,0.0113207655037375,0.0,0.0152380939469385
2023-10-26,0.0003355157638182,0.0050445281300353,-0.03002173884382,0.0048030538570846,0.0203366312015496,0.0046610279939949,-0.0011227368298902,-0.0033278587849951,-0.0054944452662698,-0.0209169087089925,0.0028571108553316,0.0033485203231453,-0.0085056143402117,0.0006281587522052,-0.0238317707229017,-0.0012623319910836,-0.0487093932931549,-0.0057882959117281,-0.0177038387737676,-0.0071943088911367,-0.0037735994546095,-0.011304747069232,-0.0995998314626664,-0.0130719112819858,0.0024620617622466,-0.0010237965553072,-0.0011235281151353,-0.0027985100993399,-0.0061595561874211,0.0009380945716841
2023-10-27,0.0050319089107466,-0.0056097075403097,0.0073389500203036,0.0074092300298396,0.0398625915794106,-0.0092789825112101,-0.0044959951388906,0.0041736246948866,-0.007533972209194,0.0228270245122064,-0.0041152014090007,-0.014361470894521,-0.0156303015947196,-0.0083700449610677,-0.0004787668655308,0.0021069179932138,-0.0044879679097832,0.0019406651145246,-0.0024576456435997,0.0041408090679373,0.013731028376988,-0.001905715704044,0.0162962524898049,0.0123620665853847,-0.0003508016025187,-0.002049547029725,0.0026246736726804,-0.0079514111607733,0.0052680717432096,-0.0056231588387281
2023-10-30,-0.0010013431148071,0.0,0.000316703686789,-0.0045076725085266,-0.0125578468523727,0.0072045023362079,0.0030109039824932,0.0045719145403329,0.0055668464214828,0.0008583837486046,-0.0098538834831501,0.0024627333521738,0.0103862150148119,0.0042204212253627,0.0033526211481749,0.0149324574265634,0.005327806455188,-0.0071943109120832,0.0043799718326673,0.0061855480990544,0.0,-0.0028638870036957,0.0043732000416496,0.0078499572133017,0.0080730181840109,0.0082151700443298,0.0063574529563645,0.0023574285714287,-0.0206535957754084,0.0089538281549776
2023-10-31,0.0170397243340598,0.0166270485948512,0.0262824935171526,0.0052431045725143,0.0107095174077835,0.0028612929101705,0.0056284288456118,0.0115845968853562,0.0115752551993089,0.0171526867779379,0.0170144921415311,0.0036846448561627,-0.0010631324753178,0.0052532072823849,0.0205250299249857,-0.0308746198856089,-0.0358744723090072,0.0211818539657546,0.0081765668351048,0.0240778561164671,0.01307805196278,0.0268070108078308,0.0348331442159353,0.0047598901608982,0.0128830359739551,0.0095742467803303,0.0107767114399672,-0.0018815643464507,0.0094429087251604,0.0056047733855908
2023-11-01,0.0016426449296673,0.0081775878078875,0.0117247205026718,0.0011853591597681,0.002649009736064,0.021754694647549,0.0067164225152598,-0.0110429240784365,0.0169153783965749,0.0134906948826827,0.0056817549034395,0.0134610186917372,0.0079245242493233,0.0108694357010998,-0.0009355883535073,0.0164637862403798,0.0143764904086769,-0.0002730331574678,-0.0075696312475015,-0.0090044244274194,-0.0078377711274626,0.0130536486035179,-0.0126227840501642,0.0107665681416051,0.0034375256248913,0.0184624382497105,0.0106617184168213,0.0245051618522695,0.0040536488778784,0.0143985741990648
2023-11-02,0.0150868095573797,0.1387601572349952,0.0048795989592487,0.0947193724743269,0.0148612468796749,0.0219894713470967,0.0066716131425361,0.0322580616932148,0.0205479522089377,-0.0022185197737548,0.0043943429122825,0.0114714211758133,-0.0064536476374449,0.0270885557960569,0.0262173909376057,0.001892301520082,0.0406418297848596,0.0242970393576724,0.0340507148040096,0.0206965621204604,0.039962813962459,0.0322134768890651,0.0293560484959682,0.0102258174478331,0.0051388213556036,-0.0054482050949583,-0.0640232748493746,0.0091996883030145,0.052484459826396,0.0038919427945938
2023-11-03,0.0054928297678586,0.0134825691835911,0.0169953535575031,0.0229288415223212,-0.0052066448123115,0.0064891077070086,-0.0007362929584863,-0.0284455343201048,-0.0076701799574205,-0.0069483374034299,0.0284375139572254,-0.0076603394271881,-0.0155917218777412,0.0141937323035281,0.0260035340798494,-0.0037785672811891,-0.0280393287964103,0.0018656661207816,0.0005268069303054,0.0098911999999999,0.0178731710586752,0.007133342444191,0.0220791117676579,0.0139181651080175,0.0040898822534793,-0.0113545253941287,-0.0015545783253367,0.0018231098682985,0.0200648909525473,-0.0027366259499143
2023-11-06,-0.0009640179635713,0.0052710541904061,-0.0050731241761551,-0.0253753495312104,-0.0062151868129769,0.0027145174681015,-0.0180545367065282,-0.0107216197269495,0.0057970745249591,-0.0083963196427729,0.0069886587157446,0.0012034697439371,0.0107980560884497,0.0019850289504925,-0.0093375203285462,-0.0004220535248725,-0.0119513312630453,-0.0029262804470737,-0.007108924766401,-0.0048971611991469,-0.012291531103094,-0.0008853690452294,-0.000900056361027,0.0012478926747159,0.0,-0.0016119999641902,0.0035032969345407,-0.00454954939431,0.0135956577267446,-0.0050308502041792
2023-11-07,-0.0022514907773031,-0.0152309217286121,-0.0008997932097309,-0.0052072509551034,0.0055957283287721,-0.0023687311530036,-0.0251407218018151,0.0,0.0028819314572321,0.0206040121390771,0.0,-0.0025036573617042,-0.0007113180399953,0.0054483288533608,-0.0053859472244837,-0.0031622699088403,0.0002085337324391,0.0109391772384299,-0.0010607290496895,0.0127953194680388,0.0062221930655605,-0.0181656794569111,-0.0027027163515946,0.0049854940960361,-0.0050915941507525,-0.0026235870625118,-0.0089216368586374,0.0182815080537346,-0.0228310390942646,-0.0043668830892652
2023-11-08,0.0087039656121337,-0.0025355222738004,-0.0072050744657984,-0.006324870545734,0.0026186611494558,0.0071233993304151,-0.0057736944995432,0.0025010961479889,0.0105363822641884,0.0005530641737303,0.0090524641245111,-0.0055206786976921,0.008315402908773,0.0133003890523961,0.0085740806006386,0.0074024105458017,0.0041701797493207,0.0023753525959797,-0.0034511277960236,0.0029153937466559,0.0004417243943464,0.0067689127284427,0.0162601298536293,0.0103348374250906,-0.0590241959584255,-0.0014163509547846,-0.0011741976332806,0.0031419251788522,0.0110980707171506,0.0009233691657528
2023-11-09,0.0370725717138447,0.0127097255994887,0.0027215425831679,0.0212905793858086,0.0153445167131993,0.0043786121358,0.0085171698713517,0.0095633517614488,0.0047393472900425,0.0127142114775917,0.0143541465597205,0.0084783612198529,-0.0068338494285514,0.0223627608733316,0.0071587156001036,-0.0002091170588354,-0.0037374261772052,0.011848325991653,0.0135855743750967,0.0058139358318682,0.0128035023467392,0.012550460140545,0.0128889168225194,-0.0184124607351985,0.0039883720800883,-0.003444792361407,0.0094044241101702,-0.0026845663060222,0.0375505965776492,-0.0036899380475435
2023-11-10,-0.0095531825287217,-0.0042670833119122,-0.020808199115012,-0.0113905615675697,0.0225079374580554,0.0057008519569017,-0.0057580668765545,-0.012355854034344,-0.0056604493440701,0.002183401429225,-0.013561306721629,-0.0053047697600631,-0.0052190807697443,-0.0014265075542523,-0.0519768736121405,-0.0056707052501584,0.0204250229281097,-0.004163463280308,-0.0115637591697272,-0.0067437013626682,-0.0191804413739939,0.0044267111402702,-0.0070205841281625,-0.0516881554374892,-0.0039725281596888,-0.0040667311592283,-0.0058230278259833,-0.0121130667078459,-0.0183742376525883,-0.0023149008545481
2023-11-13,0.0121345094345555,0.0035291505271406,0.0104712279649199,-0.015217385744045,0.0009434594090449,0.0150049398439691,0.0177605269884804,0.007506241008875,0.0085389590689148,0.0092593338820345,0.002988570086633,-0.0048295609469674,0.0090627605097057,0.0047617732675822,-0.0196812554319321,0.0084488320337281,0.0388071757502448,-0.0075776730710676,-0.0188779050439013,-0.0029098364513842,0.0106667082647704,-0.0039665349561156,-0.0088378328106725,0.0,0.0105148244020569,0.0126582150897291,-0.0019523780269053,-0.006811995662229,0.01985260428246,0.00788863433963
2023-11-14,0.0252074905880355,0.0248681229623681,0.0204205759268059,0.0415011895463479,0.0015707850096282,0.0226676550910849,0.0231411698742454,0.0182119641761888,0.0188146200510821,0.0045870678225752,0.0399284395692118,0.0050556762445521,-0.0007091962692629,0.0341232721935749,0.0554492276103315,0.0035593664150257,0.0416830428312142,0.0136913956754443,0.0102980604212679,0.0204281014737195,0.0299031581306521,0.0455753277485362,0.0597413399526047,0.0272526823342125,0.0179404247121515,-0.0010081093797253,-0.0066509509774452,0.0100594057320893,0.0389321030016065,0.0016114649689877
2023-11-15,0.0056971454281857,0.007598034127499,-0.0534647903038821,0.0063585426870806,0.0238394272341868,-0.0083521353155742,0.0274379358124883,0.0142276053873358,-0.0073868862241013,0.015578894288869,0.0065903374159546,0.0020120979818523,-0.0111157637054691,0.0114573856467508,0.0144928429223156,-0.0066777815613625,-0.0188750498121973,0.0002596982741529,-0.0024141358813625,0.0038130793130906,0.0119556407573893,-0.0165045239515949,0.0033656755335711,0.0226786709050099,0.0017624508746219,0.0004036506759226,-0.0055139856800279,0.0226347448140569,-0.0026766702412777,-0.0059756245503919
2023-11-16,0.0017889229937173,-0.0136220187084016,-0.01767109363852,-0.0080033025139991,-0.0140931542841095,-0.0012957051106918,0.0028870342737676,-0.0108216228914738,0.0139535209259069,-0.0039671499099354,0.0056931710205083,-0.0097391537684621,-0.0046643583738588,0.0063435075538174,-0.0183035800025705,-0.0048316437606015,-0.0046171334469785,-0.0054531127734918,-0.0067222199039825,-0.0094966794457838,-0.0101266218251349,-0.0103270134020219,-0.0083857507299723,-0.0213388797836167,0.0028148522182345,-0.0008069756155927,0.0083168374426036,-0.0053120899809347,0.0120773431507548,-0.0053179983714501
2023-11-17,0.0053570327104659,0.0184956795905861,0.0035335070679352,0.011464930690036,0.0034183376885241,0.0016217725070126,0.0025188164750404,-0.0016207805605102,-0.0045871665179698,0.0029207569706244,0.0048117586463298,0.0036499015076072,0.0104523573436481,0.0139576338081865,0.024101822965916,0.0031662735387441,-0.012756100013075,0.0088772993551913,-0.0010828395522933,0.0047938655271091,0.0034100731293553,0.009130459690265,0.0143763218086163,0.0089781468948291,0.0133334212467894,0.0092874297615519,-0.0003928161714465,0.0298175176871351,0.0039776461084461,0.015806608349268
2023-11-20,-0.0041443962947973,-0.002421278485539,0.0083227207509997,0.0029387057907366,0.0058841204232991,0.0009714243447815,-0.1200645759439874,0.0056818552649071,0.0009216225912629,0.0052952577858762,0.006197132800636,-0.007071513104311,0.0021407450829256,-0.0035523749999999,0.0106572588585167,-0.0018942138956588,0.0274080612938192,0.000776415697907,-0.0008130432959861,-0.0104961675574335,-0.0008495699505302,0.0068936176321467,0.0058357588366422,0.0101694892760699,-0.0110803346170225,0.0097018072259411,0.0027504931670019,0.0056179392753457,-0.000528264153892,-0.0020594821065715
2023-11-21,0.0035672103948072,-0.0053398057474786,0.0092062472449523,0.0014650475516446,0.008004935828642,0.0109997978626836,-0.0057107394642104,-0.0020177144552772,0.0110497689452928,-0.0055306548555957,-0.0123179297547529,0.0148540464927273,0.0093730878943785,-0.0049020388803676,-0.0065904890102779,0.001897808751367,0.0022865717959918,-0.0012930700946781,-0.0027123051783544,0.0,-0.0008503945442283,0.053915290137229,0.0058019003454319,-0.0142617235970501,-0.0066527043664884,0.0059436615939894,0.0011755779941791,-0.0133218435525194,-0.0161204785340175,-0.0068791512766976
2023-11-22,0.0059241164236425,0.0087847534096912,0.0223340887977807,0.0110762277208578,-0.0134392342713123,0.0047999275696164,-0.0123077400216468,0.0060654671379991,-0.0091074891000693,0.0095339385189239,-0.0017007742472201,0.0055142284062026,0.0109327991445009,0.0134348498279988,0.0061918658781419,-0.00420874482408,-0.0209125660370979,0.0100984879652175,0.0054392300107126,0.0038573013943123,0.0080851126514442,0.0060900974334421,0.0098886963920026,0.0046808962140338,0.001409906628494,0.0029542021577662,0.0023482954622575,0.007404100371122,0.0059092367323541,-0.0034633351616539
2023-11-23,-0.0020612146770568,0.0091920513265217,-0.0033845564409916,-0.0053740880874675,-0.0015479284536406,0.0022293284576258,-0.019522304564142,0.00361735643901,0.0018382587763914,-0.0170514238025605,-0.0014196133137011,0.0003982164639562,0.0029063353465486,0.0066283737086203,-0.0017581717083051,0.0073961532389799,0.0217475607567005,0.0071776248687709,0.0051393478053527,-0.000960595668375,-0.0008441906561823,0.0052461105220709,-0.0057119487480856,-0.0042355474986082,-0.0183033856397126,0.0014726810328542,0.0078095121076211,0.0043234814007377,0.0018691663411649,0.0050972907458388
2023-11-24,0.0070816401104532,0.0014381735654491,-0.001852494683989,0.0029093920750906,0.0089921973619104,0.001906580222543,-0.0097437113798772,0.0128154011582664,0.0064220522994697,-0.0056045790309073,-0.003412017572392,0.0013954224815435,0.006261092175319,0.0061457952573056,-0.0127697620118159,0.0014692594687772,0.0030407648590706,0.002545189368843,0.0045747894686274,-0.0105769067192127,0.00253481331168,0.0048173382834968,0.0024620560237984,-0.0068056130580378,0.0103979517331753,0.0063725562049694,-0.000774978661905,0.0034437389807069,0.0119935563241899,0.0046104597911464
2023-11-27,-0.0070318431281066,-0.0045476496148763,0.0009280297415477,-0.0074596068632593,0.0033805195244365,-0.0025373213850063,-0.0228877396367387,0.0059311587982258,-0.0054695317257035,0.0026839305938304,-0.0162625289957488,-0.0025874654955343,-0.0094482719662908,-0.0117801362204523,-0.0035682644396052,-0.0075408253291828,0.0,-0.0088856178595196,0.0045539560783196,-0.0286686771384908,-0.0096923852462272,0.0127847281275756,-0.0049120183831473,-0.0141327497067709,-0.0010644915583043,0.0038967725588285,-0.0023264425323014,-0.0128700262535017,-0.005793977533652,0.0
2023-11-28,-0.000295175559827,0.0031257562665485,0.0012360147744587,-0.0016701614749942,-0.0088821532861791,0.0044515685367723,-0.0468475883466134,-0.0039308194409833,-0.0064160703573336,-0.0024090346224465,-0.0168213523472369,-0.0081818087538315,-0.00802610596572,-0.003090534503263,-0.0286481757783791,-0.0042211785754221,-0.0136416194416609,-0.0012806730145727,-0.0037332768983012,-0.0085042348206616,0.0,-0.0287968872156967,-0.0143973010275013,-0.0160730044138706,-0.0060391371618031,0.0024259778371513,-0.0031091566506735,0.0082573759303159,-0.0127152821505002,-0.0020652834437226
2023-11-29,0.0061983971625707,0.0071908150947423,0.0095679528949872,0.0171477108277433,0.0027812757012055,0.011396026457938,-0.0032154737740506,0.0110497122231569,0.0036899874542162,0.0069760739323889,0.0082596329161799,-0.0027164069636217,-0.0051591061523885,0.0132861025014106,0.0092165617507264,0.0021189747620786,-0.0019208779815371,0.0061554264032779,-0.0032119990346257,0.0221997646236917,0.007659655784014,0.022745797139428,0.0183638905448999,0.0145696004245448,0.0025017962000331,-0.0053242620749999,-0.0031189530704585,0.0301723991565108,0.043734891849835,0.001379705111272
2023-11-30,0.0181871973014002,0.001189895287958,0.0076429029382005,0.0061677919566476,0.0083204419029987,0.0062596865944219,0.0193548062253596,-0.0117095248910821,-0.0055146802813779,0.0157208616830053,-0.0099473049672315,0.0022190368346635,0.0033002876515306,0.0074300992902704,-0.0027396170076874,-0.0014802579974273,-0.0373363372216164,-0.0020392091378079,-0.0024167289443183,0.0088845246333704,0.0016890941854268,0.0019856910432185,-0.0143441959587466,-0.0013055299817966,-0.0007129955643883,0.0048661219322656,-0.0019554321432234,0.0305439204826598,0.0449871446474712,0.0055108243525903
2023-12-01,0.0135407758877292,-0.0021392869332914,-0.0030339728155339,-0.0061299834937604,0.009474278779568,0.0118196631269198,0.0070072344499243,0.0106634863154475,-0.0009241779099941,-0.0097062753329868,-0.0106383561503432,-0.0040262227559301,0.0030547769287547,0.0026029896155199,0.0068681103605026,0.0150388680841799,0.0271890821233131,0.003831365467229,0.0026917302595983,-0.0039139154259906,-0.0016862459571853,0.0138722912181095,-0.0033264906381927,0.0056645151067256,0.0124866671154286,-0.0475544114908828,-0.000391792716972,0.0077141362968529,-0.0066420056015923,0.0018269172130838
2023-12-04,-0.0090960526123918,-0.0083373083214608,-0.0258673741137539,-0.0055509687807208,0.0015138369569658,-0.0095297028021049,-0.0145902733808678,-0.0027355025681823,-0.0074006491180143,-0.003973455421637,-0.014038175549801,0.010308821995755,0.0089014176765076,-0.0043271339583178,0.0050023250879245,0.0279637630846929,0.0007784501498149,-0.0094147906915508,-0.0102013009074605,-0.015717078094688,-0.0029561686251619,-0.0015636413886463,-0.0171046597681095,-0.001299873465513,-0.0081043087534344,0.0128126866395219,-0.0062721400666659,-0.001208703888789,-0.0319465467516235,0.0052428412581002
2023-12-05,0.014916732422687,-0.0038433678190251,-0.0156200795373886,0.0217076604430337,-0.0048367651379018,0.004034791962614,0.0341685636944599,0.013322923585781,0.0,0.0045211897256689,0.0112087407634724,-0.0035014655657039,-0.0125381673153923,-0.003042059723758,0.009049745147317,0.01887963346365,0.0303383868774185,0.0046237921084657,0.0008137048732783,-0.0094810008173762,0.0105888008214125,-0.0031324175807231,-0.0152801047924461,-0.0060736947772672,-0.0049733750192602,-0.0054217862197553,0.0003945207287348,-0.0181524993283642,0.0030698511348057,0.0077097532019065
2023-12-06,0.002261230973833,-0.0115746419098143,0.0028562808345544,0.0169971597813964,0.0255164339722644,0.007418866210177,-0.0052863902606679,0.0104408153326047,0.0009320270800128,0.0058247468368997,0.0026961952296156,-0.0022081224326756,-0.0019981064952337,0.0074105424568617,0.0156950180939718,-0.0039848459738277,0.0007551105194882,-0.0012785226087141,0.0070460203267479,-0.0090680332194732,0.0184408760594954,0.0106049505711436,0.0176723559916052,-0.0008730379525812,0.0046411577784164,-0.0030284601784327,-0.0019716246134527,0.0156122187431027,0.0237184431332904,0.0058505719689412
2023-12-07,0.0011279923371172,0.0002439912197511,-0.0028481457304904,0.0051730672769019,-0.0011848355074008,-0.0030683797423634,-0.0055358943176457,-0.0049750699887464,-0.0046555041726051,0.0076336779120309,-0.0185240638271642,-0.0073440829456397,-0.0075389164879707,0.0051925851117307,-0.0035320304036761,-0.0020009241556481,-0.0109392312563214,0.0240654886699434,-0.0126479395804266,0.008642585232389,0.0098765818048063,-0.0108822677308624,-0.0008470670102419,-0.0148536256310445,0.0021322818836855,-0.0010124579892061,0.0063216022584275,-0.006067967115185,-0.023667170689582,0.0071587717723842
2023-12-08,0.0132394461449711,0.0124390143914339,0.0012694870354643,0.0039588115075579,0.0059312050393371,0.006771272557176,0.0189268175416756,0.0076923108224851,0.0177736025568773,0.0211598726201589,0.0021309552654127,0.0071952676612483,0.0055777905656027,0.0094705424722074,0.0256977828520488,0.0154341833072098,0.0312737063486243,0.013500039693753,-0.0029981325083817,0.0040322798448073,0.0012224741273672,0.0098231242545774,0.0161084577396011,0.0133037854838471,0.0138297980845401,0.0022298365772972,-0.0015704476316386,0.0179079533614316,0.0102067261744116,0.00088850181267
2023-12-11,0.0278009771102454,0.0038544784017877,0.0104595348320322,0.0051262563503546,0.0097287267601084,0.0018343038700432,-0.0089597993199066,0.0217557097471599,-0.0018382587763915,0.0102327732643145,-0.0127581804016226,-0.0036223574681895,0.0101517239605546,0.0063965923254576,0.014686876031724,0.0039478775582768,0.0040680511463406,-0.0044400264350215,0.0054674814075426,0.0005020487976001,0.0089539948569858,-0.0019455138268552,0.0012515708415246,0.0118161609675893,0.0073451177864043,0.0022248754685976,-0.0003932795918075,0.0011995214513955,-0.0022733103331626,-0.0019973228342675
